SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.5295168029999999,45,0,0.560221989,6666.0,10,0,2,0,0.0
0,0.005987364,67,0,0.00419916,5000.0,10,0,0,0,0.0
0,0.072182249,38,0,0.36072785399999996,5000.0,7,0,1,0,3.0
0,0.0,48,0,0.244309959,7600.0,14,0,1,0,1.0
0,0.040761415,63,0,105.0,,12,0,0,0,
0,0.482744749,34,0,932.0,,4,0,0,0,1.0
0,0.048365054000000005,55,0,285.0,,4,0,0,0,0.0
0,0.8634230490000001,65,0,4697.0,,17,0,0,0,2.0
0,0.9999998999999999,64,0,395.0,,1,0,0,1,0.0
0,0.595800233,42,1,0.517901453,2820.0,4,0,1,0,2.0
0,0.9999998999999999,46,2,0.7926727729999999,1200.0,3,2,1,1,3.0
0,0.108480265,58,0,0.39859320000000004,2558.0,6,0,1,0,0.0
0,0.12206712199999999,55,0,897.0,,7,0,2,0,2.0
0,0.089437271,48,0,0.552978808,5001.0,14,0,2,0,4.0
0,0.807705824,51,0,0.477252275,10000.0,12,0,2,0,1.0
0,0.0,36,0,0.10805908300000001,3858.0,3,0,1,0,2.0
0,0.448646174,43,0,0.2173417,1752.0,4,0,0,0,0.0
0,0.03509649,47,0,255.0,,4,0,0,0,0.0
0,0.44282984799999997,39,1,0.951219512,2992.0,4,0,1,0,2.0
0,0.152825079,54,2,0.35117118799999997,10800.0,18,0,2,0,2.0
1,0.08514305400000001,43,0,7.0,,1,1,0,1,0.0
0,0.36572111700000004,40,0,0.039230479,2650.0,5,0,0,0,1.0
0,0.007664860999999999,42,0,0.064223386,8594.0,4,0,0,0,2.0
0,0.200660586,34,0,2830.0,,8,0,2,0,0.0
0,0.149963622,48,0,0.39523023799999996,13333.0,8,0,1,0,0.0
0,0.084535372,67,0,55.0,,5,0,0,0,0.0
0,0.008525867,34,0,0.049606017,5583.0,8,0,0,0,0.0
0,0.12963875800000002,25,2,0.051189762,5000.0,9,0,0,1,1.0
1,0.6294820720000001,30,0,4094.0,,7,0,3,0,0.0
1,1.112273147,49,1,0.33139050800000003,1200.0,4,0,0,0,2.0
0,0.933008946,52,1,0.467559648,21500.0,12,0,4,0,0.0
0,0.9999998999999999,80,0,0.463896104,1924.0,5,1,1,0,0.0
0,0.014258644,78,0,0.11037735800000001,4239.0,8,0,0,0,0.0
1,0.84180791,43,3,0.44231570200000003,2400.0,5,0,0,0,0.0
0,0.017636813,69,0,0.018691588999999998,3958.0,11,0,0,0,0.0
0,0.002707774,48,0,3997.0,,8,0,1,0,
0,0.0,29,0,0.0,2900.0,4,0,0,0,0.0
0,0.40269718600000004,51,2,0.184437028,5692.0,5,0,0,0,3.0
1,0.326416514,44,0,0.358511525,3600.0,11,0,0,0,0.0
0,0.0,81,0,0.0,,4,0,0,0,0.0
0,0.048632523,58,0,2793.0,,11,0,1,0,0.0
0,0.8430637390000001,45,1,960.0,,10,0,1,1,1.0
0,0.636629703,45,1,0.525286868,4705.0,11,0,1,0,2.0
0,0.9999998999999999,41,0,0.255565863,2155.0,3,0,1,0,1.0
0,0.32078877899999997,73,0,0.6597462510000001,2600.0,7,0,1,0,0.0
0,0.000730957,64,0,23.0,,20,0,0,0,0.0
0,0.23901984399999998,56,0,0.364987797,4506.0,9,0,1,0,3.0
0,0.458251507,61,0,2240.0,,11,0,2,0,0.0
0,0.069294143,68,0,106.0,,4,0,0,0,0.0
0,0.44125267,38,0,0.8834853090000001,2960.0,8,0,2,0,4.0
0,0.032720404,72,0,17.0,,7,0,0,0,
0,0.036235705,64,0,0.09495569699999999,14332.0,5,0,1,0,0.0
0,0.159823944,63,0,828.0,,6,0,1,0,0.0
0,0.20350206699999998,52,0,0.062566278,6600.0,6,0,0,0,1.0
0,0.031659367,60,0,0.170069855,7443.0,11,0,1,0,3.0
0,0.9999998999999999,75,0,2591.0,,9,0,2,0,0.0
0,0.005912265,50,0,0.363751184,9500.0,8,0,1,0,4.0
0,0.08900446099999999,63,0,0.108294585,6666.0,5,0,1,0,0.0
0,0.710675906,44,0,2204.0,,5,0,1,0,2.0
0,0.9999998999999999,33,0,0.0,3375.0,1,0,0,0,3.0
0,0.10425358,52,0,3807.0,,8,0,2,0,1.0
0,0.9999998999999999,63,0,0.17680237899999998,9750.0,7,0,2,0,1.0
0,0.5108811879999999,39,3,3.702552719,900.0,25,0,1,0,0.0
0,0.25615923399999996,61,0,0.40276124700000004,4200.0,11,0,0,0,0.0
0,0.118939459,48,0,0.540762614,7788.0,5,0,3,0,5.0
0,0.48500345799999994,35,2,0.792488517,3700.0,14,0,2,0,2.0
0,0.17916416699999999,41,1,0.830141549,1200.0,4,0,2,0,0.0
0,0.0,68,0,0.0,,3,0,0,0,
0,0.065751626,59,0,0.191137045,19022.0,10,0,2,0,2.0
0,0.043865673,46,0,0.143952141,5348.0,10,0,1,0,0.0
0,0.770191507,24,0,0.141868512,2600.0,3,0,0,0,0.0
0,0.015232204,41,0,0.146155245,5500.0,9,0,0,0,4.0
0,0.067191828,73,0,4693.0,,8,0,2,0,0.0
0,0.018375646000000002,59,0,0.008951528,10500.0,16,0,0,0,0.0
0,0.583731772,63,1,2394.0,,7,0,0,0,1.0
0,0.417991292,47,1,0.427618806,11846.0,17,0,4,0,1.0
1,0.9999998999999999,50,4,2432.0,,7,0,2,1,3.0
0,0.10694733,56,0,1.244889988,7680.0,22,0,3,0,1.0
0,0.963969062,34,0,0.386666667,4049.0,7,0,1,0,2.0
0,0.32016749,51,0,0.21199547300000002,2650.0,3,0,1,0,0.0
0,0.9511755359999999,52,0,2695.0,,24,0,0,0,1.0
0,0.15698953400000001,57,0,0.015264466,5633.0,6,0,0,0,0.0
0,0.045347797999999995,35,0,0.17598400100000003,11000.0,14,0,1,0,0.0
1,0.156745116,33,0,1.156445267,4320.0,8,0,2,0,0.0
1,0.0,39,0,0.039619165,3255.0,1,7,0,0,0.0
0,0.006816846999999999,67,0,0.416597234,6000.0,13,0,3,0,0.0
0,0.016075623,81,0,0.018502944,2377.0,10,0,1,0,0.0
0,0.038512162,44,1,0.090272763,18000.0,10,0,2,0,1.0
0,0.731925765,65,0,0.41609719100000003,3950.0,10,0,0,0,0.0
0,0.23987476,52,0,0.55381413,8166.0,13,0,2,0,0.0
0,0.9999998999999999,29,0,0.0,2800.0,1,0,0,0,0.0
0,0.183049785,35,0,0.057859880999999995,5737.0,11,0,0,0,1.0
0,0.016207658,64,0,0.320419895,4000.0,5,0,1,0,0.0
0,0.044177802,90,0,13.0,,4,0,0,0,
0,0.9999998999999999,53,0,0.0,,6,0,0,0,0.0
0,0.370349005,48,1,0.87807928,7996.0,9,1,4,0,3.0
0,0.014306857,31,0,0.521194348,3750.0,6,0,2,0,1.0
0,0.09259139,60,0,0.34714762299999996,17686.0,6,0,1,0,0.0
0,0.9999998999999999,43,0,0.9360942520000001,2800.0,6,0,2,0,0.0
0,0.09167036099999999,33,0,2.021978022,1000.0,5,0,1,0,0.0
0,0.12215207199999999,70,0,0.08748541900000001,6000.0,5,0,0,0,0.0
0,0.36970421,53,2,1.364978195,2980.0,13,1,4,0,0.0
0,0.015699477,60,0,0.590939374,1500.0,3,0,1,0,0.0
0,0.055420351,59,1,2215.0,,8,0,1,0,0.0
0,0.056351284,70,0,0.224481152,7082.0,7,0,2,0,0.0
0,0.7700388000000001,63,1,0.58612814,8318.0,15,0,2,0,1.0
0,0.9999998999999999,56,98,0.0,7781.0,0,98,0,98,5.0
0,0.09860954,48,0,0.26446281,3750.0,5,0,1,0,0.0
0,0.99000999,35,1,1254.0,,10,1,0,0,0.0
0,0.002352757,27,0,0.16793282699999998,2500.0,7,0,0,0,0.0
0,0.638872226,50,0,0.172965407,5000.0,7,1,0,0,3.0
0,0.222633955,79,1,0.32791802,4000.0,20,0,2,0,0.0
0,0.027293716000000003,75,0,0.026986507000000003,2000.0,10,0,0,0,0.0
0,0.965847971,39,0,2874.0,,7,0,1,0,
0,0.038398405,53,0,0.500049995,10000.0,11,0,1,0,1.0
0,0.0,54,0,0.154569892,4463.0,5,0,1,0,1.0
0,0.592186476,64,0,0.261614193,9750.0,6,0,1,0,2.0
0,0.0,71,0,0.7615629979999999,3761.0,8,0,2,0,0.0
0,0.118098624,72,0,0.551224944,1795.0,9,0,2,0,1.0
0,0.078994734,73,0,1487.0,,6,0,1,0,0.0
0,0.9315845770000001,50,0,0.616807777,6377.0,13,0,2,0,4.0
1,0.601297037,47,0,0.312319538,6233.0,8,0,1,0,2.0
0,0.19461463399999998,65,0,0.91804098,2000.0,8,0,2,0,0.0
0,0.55553034,42,0,0.129103327,4538.0,5,0,0,0,0.0
0,0.035621431,79,0,0.24924318899999998,990.0,7,0,0,0,0.0
0,0.026891676,39,0,0.327715782,4390.0,9,1,1,0,3.0
0,0.080737327,35,0,0.640871826,5000.0,6,0,2,0,0.0
0,0.009783070999999999,40,0,0.321173954,8415.0,7,0,1,0,5.0
0,0.9999998999999999,28,0,0.21482098300000002,1200.0,2,0,0,0,0.0
0,0.040401851,63,0,76.0,,6,0,0,0,0.0
0,0.0,43,0,2792.0,,5,0,1,0,0.0
0,0.763529598,34,0,0.167898627,10416.0,6,0,2,0,3.0
0,0.40748671700000005,47,0,0.714264287,6666.0,18,0,2,0,2.0
0,0.056937827,61,0,29.0,,2,0,0,0,0.0
0,0.011572498,33,0,0.17845538600000002,4000.0,5,0,1,0,0.0
0,0.0,69,0,783.0,,8,0,1,0,0.0
0,0.010223626,60,0,0.231862655,10833.0,8,0,4,0,0.0
0,0.9999998999999999,60,1,4404.0,,4,0,2,0,0.0
0,0.931034483,33,0,0.259552656,4291.0,5,0,1,0,0.0
0,0.034344926,54,0,0.20999416699999998,10285.0,15,0,1,0,0.0
0,0.0,63,2,0.516625251,8450.0,14,0,2,0,0.0
0,0.0,39,0,0.412698413,8000.0,7,0,1,0,2.0
0,0.0,66,0,1189.0,,5,0,1,0,0.0
0,0.001926806,55,0,975.0,,12,0,1,0,0.0
0,0.006064346,71,0,19.0,,17,0,0,0,0.0
0,0.006835804,62,0,12.0,,4,0,0,0,0.0
0,0.010139196,64,0,839.0,,5,0,1,0,0.0
0,1.071344571,35,0,0.344043321,2769.0,5,1,0,0,5.0
0,0.0033747890000000004,61,0,0.24312814600000002,5165.0,4,0,1,0,0.0
0,0.9999998999999999,75,0,0.0,13945.0,2,0,0,0,0.0
0,0.30616177699999997,63,0,3669.0,,3,0,1,0,0.0
0,0.028076092,51,0,0.173488842,8916.0,8,0,1,0,0.0
0,0.0,63,0,1476.0,,7,0,1,0,0.0
0,0.027003301,75,0,394.0,,6,0,1,0,0.0
0,0.00592843,80,0,7.0,,6,0,0,0,
0,0.418651375,58,0,0.36453083799999997,4166.0,6,0,1,0,1.0
0,0.35953517,67,0,1189.0,,10,0,0,0,1.0
0,0.095620806,65,0,0.11413628699999999,6500.0,6,0,1,0,0.0
0,0.079496025,39,0,0.223662107,8333.0,5,0,1,0,0.0
1,0.9999998999999999,42,4,0.667333167,4000.0,9,1,4,0,3.0
0,0.0,43,0,510.0,,3,0,0,0,0.0
0,0.076229675,52,0,2.013397321,5000.0,12,0,4,0,0.0
0,0.187508116,58,0,0.466074826,3153.0,5,0,0,1,0.0
1,0.351511422,31,1,0.259513984,2180.0,4,0,0,0,0.0
0,0.123502843,45,0,0.093875215,1746.0,4,0,0,0,0.0
0,0.183743792,58,0,0.555917039,4917.0,10,0,2,1,0.0
0,0.061510395,60,0,0.103536042,11000.0,16,0,1,0,0.0
0,0.18892591600000003,50,0,0.175929628,2500.0,5,0,0,0,3.0
0,0.9716755659999999,34,6,0.692307692,1000.0,14,0,0,0,1.0
0,0.0,55,0,0.275154983,10484.0,4,0,2,0,3.0
1,0.9999998999999999,40,0,0.024168236000000003,3185.0,1,3,0,0,2.0
0,0.024776401,77,0,0.004798081,2500.0,4,0,0,0,0.0
0,0.059097977999999995,24,0,0.641900122,820.0,4,0,0,0,0.0
0,0.006086515,52,0,1.17903365,4635.0,6,0,3,0,0.0
0,0.738060092,30,0,0.5693950179999999,3371.0,6,0,1,0,1.0
0,0.178291085,37,0,0.014464498999999999,15900.0,6,0,0,0,2.0
0,0.06688061,26,0,0.054934714,8500.0,14,0,0,0,3.0
0,0.157115281,81,1,0.124025829,4490.0,12,0,0,0,0.0
0,0.37404293200000005,67,0,0.133701552,10500.0,14,0,0,0,0.0
0,0.089773875,59,0,0.186420837,3416.0,21,0,0,0,0.0
0,0.014083736999999999,67,0,0.129409265,4705.0,7,0,1,0,0.0
1,0.9999998999999999,31,1,0.6783907490000001,4150.0,3,2,3,3,1.0
0,0.37044944399999996,66,0,0.573046694,4325.0,5,0,1,0,0.0
0,0.150107239,50,0,0.23008104399999998,9500.0,10,0,1,0,0.0
0,0.0,49,0,0.292115573,4083.0,4,0,1,0,0.0
0,0.179654867,49,0,0.104371012,10500.0,8,0,1,0,0.0
0,0.0,39,0,3283.0,,4,0,1,0,
0,0.34576441700000005,31,0,0.096986145,7000.0,6,0,0,0,0.0
0,0.049598196,66,0,0.192802057,3500.0,4,0,1,0,1.0
0,0.061746660999999994,76,0,0.8081353490000001,8333.0,14,1,3,0,1.0
0,0.9999998999999999,39,0,0.012516128999999999,15499.0,1,0,0,0,0.0
0,0.9999998999999999,26,0,345.0,0.0,5,0,0,0,0.0
0,0.23826235399999998,50,0,2515.0,,12,0,1,0,0.0
0,0.081013516,71,0,718.0,0.0,5,0,1,0,2.0
1,0.060524337000000004,36,0,5355.0,,15,0,2,0,2.0
0,0.138211132,51,0,0.31061979,5517.0,13,0,1,0,1.0
0,0.212584067,61,2,0.280950733,8666.0,23,0,1,0,1.0
0,0.373404485,39,0,0.251612903,5114.0,8,0,0,0,0.0
0,0.723313834,53,0,0.577413086,4630.0,10,0,0,0,0.0
0,0.707481138,29,0,0.037274036,6250.0,2,0,0,0,0.0
0,0.81851657,33,2,0.586503749,3600.0,6,0,2,0,1.0
0,0.014253169,54,0,0.413517297,5000.0,15,0,1,0,0.0
0,0.00359988,63,0,0.000576812,5200.0,2,0,0,0,0.0
0,0.20255985399999998,86,0,0.213432221,2426.0,11,1,0,0,0.0
0,0.509999257,49,1,0.844142528,3900.0,11,0,1,1,2.0
0,0.216505609,38,0,0.055794421,10000.0,4,0,0,0,0.0
0,0.42591306799999995,28,0,0.23503876,3224.0,6,0,0,0,0.0
0,0.167387215,48,0,1428.0,,5,0,1,0,3.0
0,0.20784508,40,0,0.351091913,4166.0,7,0,1,0,0.0
0,0.035924595,45,0,0.112088791,10000.0,4,0,0,0,3.0
0,0.030969031,23,0,0.065976714,1545.0,5,0,0,0,0.0
0,0.002066598,41,0,3776.0,,5,0,2,0,0.0
0,0.9999998999999999,52,0,0.186892723,10085.0,12,0,2,0,0.0
0,0.07865614900000001,43,0,0.140049648,4833.0,6,0,1,0,0.0
0,0.10350418900000001,30,0,0.377924217,3034.0,4,0,1,0,0.0
0,0.0,58,0,0.000480538,2080.0,4,0,0,0,0.0
0,0.011920783999999999,66,0,0.00040404,2474.0,1,0,0,0,0.0
0,0.256314605,58,3,1.511162946,3000.0,24,0,2,0,0.0
0,0.9999998999999999,23,0,370.0,,3,0,0,0,0.0
0,0.005608032,71,0,12.0,,5,0,0,0,0.0
0,0.11464786,72,2,0.117552979,2500.0,10,0,0,0,0.0
0,0.746804018,62,0,0.382289417,8333.0,11,0,3,0,1.0
0,0.0,45,0,0.651387889,12500.0,17,0,6,0,3.0
0,0.035118603,41,0,0.014766959,6500.0,12,0,0,0,0.0
0,0.400755377,50,0,0.27134573100000003,5000.0,9,0,0,0,2.0
0,0.9999998999999999,57,1,0.0,9833.0,0,1,0,0,0.0
0,0.9999998999999999,28,0,585.0,,1,0,0,0,0.0
0,0.8652964870000001,27,0,0.094606543,7916.0,7,0,0,0,0.0
0,0.15549831,53,0,5933.0,,11,0,3,0,3.0
0,0.102549719,56,0,0.42959143200000005,10083.0,25,0,4,0,0.0
0,0.764872111,65,0,0.375300336,2080.0,7,0,0,0,0.0
0,0.03139686,71,0,0.002695055,7420.0,3,0,0,0,0.0
0,0.9999998999999999,49,0,0.34470076899999996,2990.0,3,2,0,2,3.0
0,0.2073585,33,0,0.24935638100000002,2718.0,5,0,0,0,0.0
0,0.112028394,65,1,0.193623188,3449.0,8,0,0,0,1.0
0,0.291800145,46,0,0.36804832299999996,4800.0,7,0,0,0,0.0
1,0.9999998999999999,24,1,0.286698828,1450.0,1,0,0,0,0.0
0,0.024742671,57,0,0.26152649699999997,9000.0,12,0,1,0,1.0
0,0.212478108,64,0,0.42738339200000003,8296.0,23,0,2,0,0.0
0,0.13605399699999998,53,0,0.048260232,7500.0,4,0,0,0,1.0
0,0.9999998999999999,48,0,0.582095544,2490.0,8,0,1,0,2.0
0,0.126589168,69,0,2262.0,,13,0,1,0,0.0
0,0.9999998999999999,65,0,2916.0,,2,0,1,0,0.0
1,0.995001,50,1,0.534982935,3515.0,9,2,1,2,2.0
0,0.49454458700000004,62,2,0.09667912199999999,19000.0,14,0,0,0,0.0
0,0.013921113999999998,34,0,1.173041218,2692.0,11,0,1,0,0.0
0,0.017628324,38,0,0.17566409600000002,2333.0,7,0,0,0,0.0
1,0.0,36,0,0.747061208,2466.0,5,2,1,0,0.0
0,0.108371582,51,0,0.871025795,3333.0,15,0,1,0,0.0
0,0.012984691000000001,62,0,568.0,,13,0,0,0,0.0
0,0.184840442,67,0,0.6899590809999999,3176.0,10,0,1,0,0.0
0,0.019771665,35,1,0.37707231,2834.0,7,0,2,0,0.0
0,0.07380830299999999,69,0,0.05357521,14166.0,12,0,0,0,0.0
0,0.0,34,0,0.33136300399999996,2875.0,4,0,1,0,2.0
0,0.9999998999999999,51,0,0.16354780800000002,3900.0,6,0,1,0,1.0
0,0.0,42,0,670.0,,5,0,0,0,0.0
0,0.059065092,64,0,0.009996924,6501.0,5,0,0,0,0.0
0,0.147013783,74,0,0.12924802400000002,14800.0,13,0,2,0,0.0
0,0.017950602,73,0,3.412416851,450.0,11,0,1,0,0.0
0,0.0014502710000000002,65,0,0.19245061600000002,5112.0,5,0,1,0,0.0
0,0.00800284,54,0,1678.0,,7,0,0,0,
0,0.0,53,0,0.349182764,12786.0,8,0,2,0,0.0
1,0.9999998999999999,28,98,0.0,1700.0,0,98,0,98,0.0
0,0.0028180540000000004,58,0,0.207185211,8600.0,6,0,1,0,2.0
0,0.034670476,70,0,4.973684211,303.0,5,0,2,0,0.0
0,0.011260315,69,0,0.061042815,30666.0,5,0,1,0,0.0
0,0.9999998999999999,48,0,7889.0,,8,0,2,0,4.0
0,0.06311711,71,0,463.0,,3,0,0,0,0.0
0,0.0,61,0,0.637975466,9700.0,16,0,3,0,0.0
0,0.006862259,39,0,2392.0,,5,0,1,0,1.0
0,0.650034997,47,0,0.29494328,5200.0,9,0,1,0,2.0
0,0.021063847000000004,45,0,0.652027838,4166.0,7,0,4,0,1.0
0,0.01004829,65,0,0.382666099,4695.0,4,0,1,0,0.0
0,0.026527772999999998,48,0,0.12892519800000002,3916.0,5,0,0,0,0.0
1,0.7958115179999999,32,0,1.0012494790000002,2400.0,5,1,1,0,0.0
0,0.0,47,0,0.586525642,11250.0,8,0,2,0,1.0
0,0.0,52,0,0.7675346890000001,5260.0,13,0,4,0,0.0
0,0.148874045,82,0,0.019996667,6000.0,6,0,0,0,0.0
0,0.078491616,67,0,0.307470805,6250.0,6,0,1,0,0.0
0,0.475130516,59,1,0.560461235,6590.0,16,0,2,0,1.0
0,0.033497566,49,0,0.387889825,4392.0,10,0,1,0,1.0
0,0.12261160900000001,46,0,0.512783888,7000.0,9,0,1,0,1.0
0,0.022098159,32,0,0.36104425100000004,5400.0,15,1,2,0,0.0
0,0.115213044,33,0,0.29387298,6250.0,2,0,1,0,0.0
0,0.7570560740000001,65,0,0.475646336,7000.0,6,0,2,0,0.0
0,0.003453635,80,0,0.003314917,1809.0,9,0,0,0,0.0
0,0.057276084000000005,57,0,0.14586680900000001,5600.0,4,0,1,0,0.0
0,0.892419154,53,0,0.5654772370000001,5688.0,9,0,1,0,2.0
0,0.46561193,50,0,0.310209312,11704.0,18,0,2,0,3.0
0,0.0,37,0,0.7286074790000001,4358.0,15,0,1,0,3.0
1,0.9999998999999999,36,0,0.253045923,3200.0,3,0,0,0,4.0
0,0.0,67,0,0.478357381,900.0,3,0,0,0,0.0
0,0.11661917,66,0,1871.0,,7,0,1,0,0.0
0,0.026414737999999997,56,0,0.546921868,7000.0,16,0,7,0,0.0
0,0.7785185020000001,55,1,0.912542898,9032.0,13,0,1,0,0.0
0,0.01801458,71,0,0.00279944,5000.0,3,0,0,0,0.0
0,0.04159948,73,0,0.012373453000000001,8000.0,4,0,0,0,0.0
0,0.007048285,38,0,0.29790881,5833.0,10,0,0,0,1.0
0,0.07605440200000001,51,0,2.2942743009999997,750.0,13,0,1,0,2.0
0,0.33618879399999996,71,0,0.199392713,8891.0,4,0,1,0,1.0
0,0.071004213,54,0,0.516484313,13800.0,20,0,3,0,0.0
1,0.876650321,25,0,0.025081787999999997,2750.0,2,0,0,1,0.0
0,0.7146773329999999,49,0,0.41103683700000004,7030.0,8,0,0,0,3.0
0,0.061993800999999994,48,1,0.072484899,4800.0,5,0,0,0,0.0
0,0.070565373,52,0,0.032369609,10410.0,6,0,0,0,0.0
0,0.014303638999999998,46,0,0.591946187,11000.0,16,0,4,0,0.0
0,0.0,57,0,547.0,,3,0,0,0,3.0
0,0.12651383300000002,39,0,0.380490134,6283.0,8,0,1,0,3.0
0,0.043139776,56,0,0.17384059999999998,3600.0,3,0,1,0,0.0
0,0.18855860100000002,83,0,0.065547562,1250.0,7,0,0,0,0.0
0,0.037701948,44,0,0.058848736,7000.0,5,0,0,0,0.0
0,0.0,37,0,0.24045646,7360.0,3,0,1,0,5.0
0,0.050373589,41,1,3120.0,,12,0,1,0,0.0
0,0.49359096,53,0,2349.0,,6,0,2,0,0.0
0,0.595038509,35,0,0.512761838,5680.0,10,0,3,0,0.0
0,771.0,52,0,0.832020997,8000.0,13,0,3,0,0.0
0,0.071668354,43,0,5574.0,,9,0,2,0,0.0
0,0.481070271,35,1,0.809860369,5800.0,8,0,3,0,1.0
0,0.48831072600000003,28,0,0.10057558300000001,3300.0,15,0,0,0,1.0
0,0.9999998999999999,27,0,373.0,,4,0,0,0,
0,0.039926593999999996,72,1,0.29820051399999997,7001.0,14,0,1,0,1.0
0,0.12909032199999998,52,0,0.339652303,10813.0,9,0,2,0,2.0
0,0.036965372,67,0,2329.0,,22,0,2,0,0.0
0,0.019096363999999998,56,0,0.195816028,6500.0,9,0,1,0,2.0
0,0.465275582,41,0,4527.0,,21,0,2,0,0.0
0,0.744983776,68,1,0.32044267600000004,16083.0,8,0,2,0,3.0
0,0.5275118120000001,46,0,0.698600254,5500.0,7,0,1,0,2.0
0,0.67980577,57,0,0.176470588,900.0,4,0,0,0,0.0
0,0.038668987,73,0,0.312852209,5500.0,17,0,1,0,0.0
0,0.097995546,69,0,2976.0,,8,0,2,0,0.0
0,0.129996429,42,0,0.355697662,9538.0,12,0,2,0,0.0
0,0.00280939,81,0,400.0,,5,0,0,0,
0,0.017142367,88,0,23.0,,10,0,0,0,
0,0.115663772,53,0,0.542645735,10000.0,10,0,4,0,1.0
0,0.5596396029999999,68,0,0.26478149100000004,3500.0,3,0,0,0,0.0
1,0.811349054,70,2,0.429097606,3800.0,7,1,1,0,0.0
0,0.23627479199999998,52,0,0.60288305,4300.0,11,0,1,0,1.0
0,0.003859862,64,0,0.416757658,17400.0,16,0,3,0,0.0
0,0.12794635599999998,59,0,0.450569987,5350.0,21,0,3,0,0.0
0,0.342444266,66,0,0.46946830700000003,8613.0,13,0,2,0,0.0
0,0.239253582,24,1,0.06620862,1600.0,2,0,0,0,0.0
0,0.021354686,55,0,0.145228216,2650.0,17,0,0,0,0.0
0,0.438785076,47,0,0.425832492,10900.0,5,0,3,0,1.0
0,0.37744142799999997,42,0,1.5011662780000001,3000.0,12,0,4,0,2.0
0,0.5472404120000001,46,1,0.666589755,4333.0,22,0,2,1,0.0
0,0.9999998999999999,50,3,244.5,1.0,0,0,0,0,0.0
0,0.0,41,0,0.464511829,3000.0,5,0,2,0,3.0
0,0.0,36,0,0.162313433,2679.0,2,0,0,0,0.0
0,0.033628786,47,1,0.19000979399999998,8167.0,19,0,1,0,3.0
0,0.9999998999999999,44,0,0.31691220600000003,15000.0,5,0,1,0,2.0
0,0.005699715,95,0,3.0,,1,0,0,0,
0,0.64776466,59,1,0.549111083,7930.0,11,0,2,1,1.0
0,0.013580426000000001,74,0,0.0029813659999999996,8049.0,4,0,0,0,0.0
0,0.0,24,1,0.012180268000000001,820.0,1,0,0,0,0.0
0,0.0,40,0,0.0,,4,0,0,0,0.0
1,0.9999998999999999,26,1,0.291758762,3166.0,3,4,1,1,0.0
0,0.24421617199999998,42,0,0.745106206,2400.0,6,0,1,0,0.0
0,0.11156480699999999,56,0,0.228682967,9733.0,7,0,2,0,4.0
0,0.34268559200000004,58,0,0.461407145,8200.0,6,0,2,0,2.0
0,0.872750129,46,0,0.18823358899999998,6900.0,6,0,0,0,1.0
0,0.547376929,51,0,0.37048886600000003,7813.0,12,0,1,0,0.0
1,0.9999998999999999,41,0,0.071061875,3700.0,1,0,0,0,2.0
0,0.002279909,73,0,3.5936831939999996,14500.0,26,0,23,0,0.0
0,0.00234495,73,0,2.0,,5,0,0,0,0.0
0,0.143279173,26,0,0.10388476599999999,2290.0,3,0,0,0,0.0
0,0.552042508,43,1,0.327828334,8900.0,19,0,2,0,1.0
0,0.048876639000000006,63,0,0.20946241300000001,9151.0,11,0,2,0,0.0
0,0.960067998,57,0,0.539494358,7000.0,12,0,1,0,0.0
0,0.032273517,40,0,0.4003615,4425.0,6,0,1,0,0.0
0,0.705834883,47,0,0.533992583,4853.0,6,0,2,0,2.0
0,0.164427365,46,0,0.278321822,9700.0,10,0,2,0,1.0
0,0.1972545,39,0,0.347330729,6143.0,9,0,1,0,1.0
0,0.8587525220000001,50,0,0.2885,5999.0,15,0,0,1,0.0
0,0.011063241000000001,76,0,0.25091636100000003,3000.0,11,0,1,0,0.0
0,0.213865802,63,0,0.22355533800000002,4083.0,21,0,0,0,0.0
1,0.137867179,76,2,0.073369332,11666.0,10,0,1,0,1.0
0,0.12218960699999999,30,0,0.2011997,4000.0,7,0,0,0,0.0
0,0.951744376,46,0,0.649131159,4200.0,5,0,2,0,1.0
0,0.6769971690000001,28,0,0.412401394,5450.0,9,0,0,0,3.0
1,0.0,53,0,0.12519881800000002,4400.0,2,0,0,0,0.0
0,0.443001086,59,0,0.6343352520000001,14072.0,10,0,3,0,0.0
0,0.0,50,0,0.24755049,5000.0,10,0,3,0,0.0
1,0.40797333399999997,29,0,0.187893728,3650.0,4,0,0,0,0.0
0,0.933226709,26,0,0.010646388,6574.0,1,0,0,0,1.0
0,0.02224082,64,0,26.0,,6,0,0,0,0.0
0,0.017539513,60,0,0.33037849999999996,7106.0,10,0,2,0,0.0
0,0.736842105,29,2,0.031653478,2400.0,5,0,0,1,1.0
0,0.109292045,45,0,0.56774916,6250.0,22,0,1,0,2.0
1,0.9999998999999999,46,1,0.191065165,10833.0,6,1,2,0,0.0
0,0.029514934,56,0,0.165833578,3400.0,19,0,0,0,0.0
0,0.03033978,71,0,0.004096362,10252.0,6,0,0,0,0.0
1,1.35775452,48,3,0.148155228,5230.0,8,2,0,0,1.0
0,0.0059248519999999995,78,0,0.240075992,10000.0,4,0,1,0,0.0
0,0.015147747,63,0,1167.0,,11,0,1,0,1.0
